Connectivity ratio,PDR (%),Avg. end-to-end delay (ms),Proactive reroute (%),DTN buffered (%),Relay actions,Model,seed
0.9738888888888889,99.96492537313434,15.400047031421469,17.26865671641791,0.07014925373134329,6427.0,Kinetic-TopoGuard,7
0.9738888888888889,99.96492537313434,15.343148965184305,23.80665422885572,0.07014925373134329,7587.0,GCN,7
0.9738888888888889,99.96492537313434,15.326625756795293,30.659701492537312,0.07014925373134329,8672.0,GAT,7
0.9738888888888889,99.96492537313434,15.364748580969943,20.87898009950249,0.07014925373134329,7363.0,GraphSAGE,7
0.9738888888888889,99.96492537313434,15.331136045229794,28.723569651741293,0.07014925373134329,8286.0,FANET-TopoGNN,7
0.9738888888888889,99.96492537313434,15.360648884310168,20.548818407960198,0.07014925373134329,6902.0,FANET-TopoGNN (concat),7
