Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,Alert_Events,True_Alert_Events,False_Alert_Events,Ground_Truth_Fragmentation_Events,Missed_Fragmentation_Events,Alert_Event_Precision,Alert_Event_Recall,Alert_Event_F1,False_Alert_Events_per_minute,seed,Model,Model_Backend,Split
0.2,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.3,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.4,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.5,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.6,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.7,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.8,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.9,0.17716262975778546,1.0,0.3009994121105232,0.22992227979274613,0.33944444444444444,4756.0,396.3333333333333,198.0,49.0,149.0,129.0,80.0,0.2474747474747475,0.3798449612403101,0.2996941896024465,12.416666666666663,7,Shallow ML (GBR),scikit_learn,test_sensitivity_only
0.1,0.16131064902331443,1.0,0.277807921866522,0.13795336787564766,0.26055555555555554,5324.0,443.6666666666667,127.0,49.0,78.0,129.0,80.0,0.3858267716535433,0.3798449612403101,0.38281249999999994,6.499999999999998,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.2,0.568569746909947,0.943359375,0.7095115681233933,0.8813147668393783,0.8901388888888889,733.0,61.083333333333336,138.0,54.0,84.0,129.0,75.0,0.391304347826087,0.4186046511627907,0.4044943820224719,6.999999999999998,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.3,0.8160714285714286,0.892578125,0.8526119402985075,0.9666450777202072,0.9561111111111111,206.0,17.166666666666668,54.0,36.0,18.0,129.0,93.0,0.6666666666666666,0.27906976744186046,0.3934426229508197,1.4999999999999996,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.4,0.8904522613065327,0.865234375,0.8776622090143635,0.9823510362694301,0.9656944444444444,109.0,9.083333333333334,21.0,13.0,8.0,129.0,116.0,0.6190476190476191,0.10077519379844961,0.17333333333333334,0.6666666666666665,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.5,0.9381107491856677,0.84375,0.8884318766066839,0.990770725388601,0.9698611111111111,57.0,4.75,6.0,5.0,1.0,129.0,124.0,0.8333333333333334,0.03875968992248062,0.07407407407407408,0.08333333333333331,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.6,0.9511111111111111,0.8359375,0.8898128898128899,0.9928756476683938,0.9705555555555555,44.0,3.6666666666666665,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.7,0.9539325842696629,0.8291015625,0.8871473354231975,0.9933613989637305,0.97,41.0,3.4166666666666665,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.8,0.9914529914529915,0.79296875,0.8811720021703744,0.9988665803108808,0.9695833333333334,7.0,0.5833333333333334,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.9,1.0,0.193359375,0.32405891980360063,1.0,0.8852777777777778,0.0,0.0,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,7,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.1,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.2,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.3,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.4,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.5,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.6,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.7,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.8,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.9,0.1476994086254147,1.0,0.2573834359683298,0.043231865284974094,0.17930555555555555,5909.0,492.4166666666667,175.0,49.0,126.0,129.0,80.0,0.28,0.3798449612403101,0.3223684210526316,10.499999999999996,7,GCN,pytorch,test_sensitivity_only
0.1,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.2,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.3,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.4,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.5,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.6,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.7,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.8,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.9,0.15083222860509649,1.0,0.2621272238576731,0.0665479274611399,0.19930555555555557,5765.0,480.4166666666667,204.0,49.0,155.0,129.0,80.0,0.24019607843137256,0.3798449612403101,0.29429429429429427,12.916666666666663,7,GAT,pytorch,test_sensitivity_only
0.1,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.2,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.3,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.4,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.5,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.6,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.7,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.8,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.9,0.16473616473616473,1.0,0.2828729281767956,0.15932642487046633,0.2788888888888889,5192.0,432.6666666666667,233.0,49.0,184.0,129.0,80.0,0.21030042918454936,0.3798449612403101,0.27071823204419887,15.333333333333329,7,GraphSAGE,pytorch,test_sensitivity_only
0.1,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.2,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.3,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.4,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.5,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.6,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.7,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.8,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.9,0.19709302325581396,0.9931640625,0.32891332470892626,0.3291774611398964,0.4236111111111111,4143.0,345.25,150.0,49.0,101.0,129.0,80.0,0.32666666666666666,0.3798449612403101,0.35125448028673834,8.416666666666664,7,PI+MLP,pytorch,test_sensitivity_only
0.1,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.2,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.3,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.4,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.5,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.6,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.7,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.8,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.9,0.2043225935561337,0.9970703125,0.3391463212091015,0.35621761658031087,0.4473611111111111,3976.0,331.3333333333333,183.0,50.0,133.0,129.0,79.0,0.273224043715847,0.3875968992248062,0.3205128205128205,11.08333333333333,7,FANET-TopoGNN,pytorch,test_sensitivity_only
0.1,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.2,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.3,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.4,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.5,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.6,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.7,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.8,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.9,0.18549410698096103,0.9990234375,0.3128918794922771,0.27266839378238344,0.3759722222222222,4492.0,374.3333333333333,160.0,49.0,111.0,129.0,80.0,0.30625,0.3798449612403101,0.3391003460207613,9.249999999999996,7,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.1,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.2,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.3,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.4,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.5,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.6,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.7,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.8,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.9,0.14186507936507936,1.0,0.24847958297132927,0.0,0.14186507936507936,6055.0,514.8809523809524,115.0,48.0,67.0,126.0,78.0,0.41739130434782606,0.38095238095238093,0.3983402489626555,5.697278911564626,7,tgcn:5,pytorch,test_sensitivity_only
0.1,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.2,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.3,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.4,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.5,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.6,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.7,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.8,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.9,0.22172452407614782,0.989010989010989,0.36223929747530187,0.42609413707679605,0.5059523809523809,3475.0,295.49319727891157,164.0,52.0,112.0,126.0,74.0,0.3170731707317073,0.4126984126984127,0.35862068965517246,9.523809523809524,7,stgcn:5,pytorch,test_sensitivity_only
0.1,0.2786377708978328,0.989010989010989,0.4347826086956521,0.5767134599504542,0.6352040816326531,2563.0,217.9421768707483,128.0,49.0,79.0,126.0,77.0,0.3828125,0.3888888888888889,0.38582677165354334,6.717687074829932,7,tgn:5,pytorch,test_sensitivity_only
