Connectivity ratio,PDR (%),Avg. end-to-end delay (ms),Proactive reroute (%),DTN buffered (%),Relay actions,Model,seed
0.99125,99.98420398009951,15.54506744224523,15.574751243781094,0.030783582089552237,5664.0,Kinetic-TopoGuard,17
0.99125,99.98420398009951,15.48887075445997,20.77325870646766,0.030783582089552237,5865.0,GCN,17
0.99125,99.98420398009951,15.510211190076044,18.751803482587064,0.030783582089552237,5693.0,GAT,17
0.99125,99.98420398009951,15.503748726477939,20.209203980099502,0.030783582089552237,6584.0,GraphSAGE,17
0.99125,99.98420398009951,15.442153175936996,26.30136815920398,0.030783582089552237,7382.0,FANET-TopoGNN,17
0.99125,99.98420398009951,15.484137419716797,20.25652985074627,0.030783582089552237,5842.0,FANET-TopoGNN (concat),17
