Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,Alert_Events,True_Alert_Events,False_Alert_Events,Ground_Truth_Fragmentation_Events,Missed_Fragmentation_Events,Alert_Event_Precision,Alert_Event_Recall,Alert_Event_F1,False_Alert_Events_per_minute,seed,Model,Model_Backend,Split
0.2,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.3,0.11033762617473025,1.0,0.19874608150470222,0.2214438014011575,0.29,5112.0,426.0,240.0,92.0,148.0,203.0,111.0,0.38333333333333336,0.45320197044334976,0.4153498871331828,12.33333333333333,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.4,0.26490066225165565,0.9463722397476341,0.41393583994480865,0.7464209564422783,0.7640277777777778,1665.0,138.75,226.0,104.0,122.0,203.0,99.0,0.46017699115044247,0.5123152709359606,0.48484848484848486,10.166666666666664,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.5,0.4429065743944637,0.807570977917981,0.5720670391061452,0.9019189765458422,0.8936111111111111,644.0,53.666666666666664,109.0,73.0,36.0,203.0,130.0,0.6697247706422018,0.35960591133004927,0.467948717948718,2.999999999999999,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.6,0.5944517833553501,0.7097791798107256,0.6470165348670022,0.9532439841608286,0.9318055555555556,307.0,25.583333333333332,57.0,47.0,10.0,203.0,156.0,0.8245614035087719,0.2315270935960591,0.36153846153846153,0.833333333333333,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.7,0.7032258064516129,0.5157728706624606,0.5950864422202001,0.978982637831252,0.9381944444444444,138.0,11.5,3.0,3.0,0.0,203.0,200.0,1.0,0.014778325123152709,0.029126213592233007,0.0,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.8,0.7969543147208121,0.2476340694006309,0.3778580024067389,0.9939080109655802,0.9281944444444444,40.0,3.3333333333333335,0.0,0.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.9,0.8275862068965517,0.03785488958990536,0.07239819004524886,0.9992385013706976,0.9145833333333333,5.0,0.4166666666666667,0.0,0.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,17,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.1,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.2,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.3,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.4,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.5,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.6,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.7,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.8,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.9,0.16973293768545994,0.9022082018927445,0.2857142857142857,0.5738653670423394,0.6027777777777777,2798.0,233.16666666666666,290.0,88.0,202.0,203.0,115.0,0.30344827586206896,0.43349753694581283,0.35699797160243407,16.83333333333333,17,GCN,pytorch,test_sensitivity_only
0.1,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.2,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.3,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.4,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.5,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.6,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.7,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.8,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.9,0.1369990680335508,0.9274447949526814,0.2387332521315469,0.43588181541273224,0.4791666666666667,3704.0,308.6666666666667,361.0,96.0,265.0,203.0,107.0,0.2659279778393352,0.4729064039408867,0.3404255319148936,22.083333333333325,17,GAT,pytorch,test_sensitivity_only
0.1,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.2,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
