mobility,n_nodes,link_model,graph_policy,radio_scenario,snapshots,beta_fixed_mean,beta_adaptive_mean,beta_current_mean,connected_ratio,frag_rate,edge_count_mean,edge_count_fixed_mean,edge_count_adaptive_mean,radius_mean,radius_adaptive_mean
gm,10,physical,adaptive,degraded,600.0,3.5455555555555556,3.3111111111111113,3.3111111111111113,0.13722222222222222,0.8622222222222223,9.01611111111111,8.525,9.01611111111111,502.075,502.075
gm,10,physical,adaptive,nominal,600.0,1.8083333333333333,1.5233333333333334,1.5233333333333334,0.5488888888888889,0.45,20.031111111111112,16.00777777777778,20.031111111111112,502.075,502.075
gm,10,physical,fixed,degraded,600.0,3.5455555555555556,3.3111111111111113,3.5455555555555556,0.09833333333333331,0.8994444444444444,8.525,8.525,9.01611111111111,420.0,502.075
gm,10,physical,fixed,nominal,600.0,1.8083333333333333,1.5233333333333334,1.8083333333333333,0.33777777777777773,0.6566666666666666,16.00777777777778,16.00777777777778,20.031111111111112,420.0,502.075
gm,20,physical,adaptive,degraded,600.0,1.8305555555555555,1.5200000000000002,1.5200000000000002,0.5805555555555556,0.4161111111111111,39.86166666666667,35.894444444444446,39.86166666666667,567.0,567.0
gm,20,physical,adaptive,nominal,600.0,1.0133333333333334,1.0005555555555556,1.0005555555555556,0.9994444444444444,0.0005555555555555333,98.31833333333334,66.06833333333333,98.31833333333334,567.0,567.0
gm,20,physical,fixed,degraded,600.0,1.8305555555555555,1.5200000000000002,1.8305555555555555,0.4044444444444444,0.5861111111111111,35.894444444444446,35.894444444444446,39.86166666666667,420.0,567.0
gm,20,physical,fixed,nominal,600.0,1.0133333333333334,1.0005555555555556,1.0133333333333334,0.9866666666666667,0.012222222222222167,66.06833333333333,66.06833333333333,98.31833333333334,420.0,567.0
gm,30,physical,adaptive,degraded,600.0,1.261111111111111,1.1588888888888889,1.1588888888888889,0.8505555555555556,0.1494444444444444,95.29666666666667,86.09444444444443,95.29666666666667,567.0,567.0
gm,30,physical,adaptive,nominal,600.0,1.0055555555555555,1.0,1.0,1.0,0.0,235.82000000000002,161.90444444444447,235.82000000000002,567.0,567.0
gm,30,physical,fixed,degraded,600.0,1.261111111111111,1.1588888888888889,1.261111111111111,0.765,0.23,86.09444444444443,86.09444444444443,95.29666666666667,420.0,567.0
gm,30,physical,fixed,nominal,600.0,1.0055555555555555,1.0,1.0055555555555555,0.9944444444444445,0.004999999999999966,161.90444444444447,161.90444444444447,235.82000000000002,420.0,567.0
mission,10,physical,adaptive,degraded,600.0,3.422222222222222,3.021111111111111,3.021111111111111,0.14499999999999996,0.8561111111111112,8.833888888888888,8.033333333333333,8.833888888888888,537.6,537.6
mission,10,physical,adaptive,nominal,600.0,1.476111111111111,1.3,1.3,0.8183333333333334,0.17055555555555554,21.858888888888888,15.652222222222223,21.858888888888888,537.6,537.6
mission,10,physical,fixed,degraded,600.0,3.422222222222222,3.021111111111111,3.422222222222222,0.06555555555555549,0.935,8.033333333333333,8.033333333333333,8.833888888888888,420.0,537.6
mission,10,physical,fixed,nominal,600.0,1.476111111111111,1.3,1.476111111111111,0.6538888888888889,0.3383333333333334,15.652222222222223,15.652222222222223,21.858888888888888,420.0,537.6
mission,20,physical,adaptive,degraded,600.0,1.652777777777778,1.3666666666666665,1.3666666666666665,0.6966666666666667,0.2944444444444444,41.468333333333334,37.48555555555556,41.468333333333334,567.0,567.0
mission,20,physical,adaptive,nominal,600.0,1.0072222222222222,1.0005555555555556,1.0005555555555556,0.9994444444444444,0.0005555555555555333,101.40277777777779,70.50388888888888,101.40277777777779,567.0,567.0
mission,20,physical,fixed,degraded,600.0,1.652777777777778,1.3666666666666665,1.652777777777778,0.5299999999999999,0.4583333333333333,37.48555555555556,37.48555555555556,41.468333333333334,420.0,567.0
mission,20,physical,fixed,nominal,600.0,1.0072222222222222,1.0005555555555556,1.0072222222222222,0.9927777777777776,0.004999999999999967,70.50388888888888,70.50388888888888,101.40277777777779,420.0,567.0
mission,30,physical,adaptive,degraded,600.0,1.1405555555555555,1.085,1.085,0.918888888888889,0.075,99.80666666666667,90.59388888888888,99.80666666666667,567.0,567.0
mission,30,physical,adaptive,nominal,600.0,1.0,1.0,1.0,1.0,0.0,241.38833333333332,168.77,241.38833333333332,567.0,567.0
