Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,seed,Model,Model_Backend
0.7,0.9652820830750155,0.7543604651162791,0.8468860484090291,0.9890965732087228,0.9218055555555555,56.0,4.666666666666667,27,Kinetic-TopoGuard,scikit_learn
0.8,0.9789473684210527,0.6308139534883721,0.7672362993517974,0.9945482866043613,0.8902777777777777,28.0,2.3333333333333335,27,Kinetic-TopoGuard,scikit_learn
0.9,0.9950657894736842,0.2931201550387597,0.4528443113772455,0.9994158878504673,0.7969444444444445,3.0,0.25,27,Kinetic-TopoGuard,scikit_learn
0.1,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.2,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.3,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.4,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.5,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.6,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.7,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.8,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.9,0.41323320478993303,0.9864341085271318,0.5824631669289086,0.43711059190031154,0.5945833333333334,2891.0,240.91666666666666,27,GCN,pytorch
0.1,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.2,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.3,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.4,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.5,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.6,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.7,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.8,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.9,0.3441275167785235,0.9937015503875969,0.5112163509471586,0.2389018691588785,0.4552777777777778,3909.0,325.75,27,GAT,pytorch
0.1,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.2,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.3,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.4,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.5,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.6,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.7,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.8,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.9,0.3836336336336336,0.9903100775193798,0.553030303030303,0.3605919003115265,0.5411111111111111,3284.0,273.6666666666667,27,GraphSAGE,pytorch
0.1,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.2,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.3,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.4,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.5,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.6,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.7,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.8,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.9,0.3387366310160428,0.9820736434108527,0.503727634194831,0.22955607476635514,0.4452777777777778,3957.0,329.75,27,PI+MLP,pytorch
0.1,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.2,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.3,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.4,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.5,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.6,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.7,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.8,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.9,0.3573907009021513,0.998062015503876,0.5263157894736843,0.278816199376947,0.485,3704.0,308.6666666666667,27,FANET-TopoGNN,pytorch
0.1,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.2,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.3,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.4,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.5,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.6,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.7,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.8,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.9,0.4239468769454244,0.9898255813953488,0.5936364957140782,0.45950155763239875,0.6115277777777778,2776.0,231.33333333333334,27,FANET-TopoGNN (concat),pytorch
0.1,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.2,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.3,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.4,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.5,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.6,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.7,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.8,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.9,0.3235958683021304,0.9985059760956175,0.48878595806923447,0.169770206022187,0.40561224489795916,4191.0,356.3775510204082,27,tgcn:5,pytorch
0.1,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.2,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.3,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.4,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.5,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.6,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.7,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.8,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.9,0.39611033935304624,0.9940239043824701,0.5664821910032638,0.39718700475435814,0.5670351473922902,3043.0,258.75850340136054,27,stgcn:5,pytorch
0.1,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.2,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.3,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.4,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.5,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.6,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.7,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.8,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
0.9,0.3904966757919437,0.9945219123505976,0.5607975287840494,0.38252773375594296,0.5566893424036281,3117.0,265.05102040816325,27,tgn:5,pytorch
