Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,seed,Model,Model_Backend
0.1,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.2,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.3,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.4,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.5,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.6,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.7,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.8,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.9,0.30657181571815717,0.9977949283351709,0.4690334283493132,0.23988117341255105,0.43083333333333335,4094.0,341.1666666666667,37,GraphSAGE,pytorch
0.1,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.2,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.3,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.4,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.5,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.6,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.7,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.8,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.9,0.2646370023419204,0.9966923925027563,0.4182280823502198,0.06721128852580766,0.3013888888888889,5024.0,418.6666666666667,37,PI+MLP,pytorch
0.1,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.2,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.3,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.4,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.5,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.6,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.7,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.8,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.9,0.2972573493184431,0.9977949283351709,0.4580539035809187,0.20553286297809134,0.4051388888888889,4279.0,356.5833333333333,37,FANET-TopoGNN,pytorch
0.1,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.2,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.3,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.4,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.5,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.6,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.7,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.8,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.9,0.3778996204133277,0.9878721058434399,0.5466748017083587,0.45228369847753436,0.5872222222222222,2950.0,245.83333333333334,37,FANET-TopoGNN (concat),pytorch
0.1,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.2,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.3,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.4,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.5,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.6,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
