Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,Alert_Events,True_Alert_Events,False_Alert_Events,Ground_Truth_Fragmentation_Events,Missed_Fragmentation_Events,Alert_Event_Precision,Alert_Event_Recall,Alert_Event_F1,False_Alert_Events_per_minute,seed,Model,Model_Backend,Split
0.1,0.2117148906139732,1.0,0.34944670937682004,0.02017543859649123,0.22430555555555556,5585.0,465.4166666666667,142.0,79.0,63.0,169.0,90.0,0.5563380281690141,0.46745562130177515,0.5080385852090031,5.249999999999998,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.2,0.233172703248873,1.0,0.378167149880247,0.13456140350877194,0.3148611111111111,4933.0,411.0833333333333,161.0,79.0,82.0,169.0,90.0,0.4906832298136646,0.46745562130177515,0.47878787878787876,6.833333333333331,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.3,0.7378335949764521,0.94,0.8267370272647317,0.9121052631578948,0.9179166666666667,501.0,41.75,113.0,78.0,35.0,169.0,91.0,0.6902654867256637,0.46153846153846156,0.5531914893617021,2.9166666666666656,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.4,0.8219674109837055,0.908,0.8628444726005702,0.9482456140350877,0.9398611111111111,295.0,24.583333333333332,74.0,56.0,18.0,169.0,113.0,0.7567567567567568,0.33136094674556216,0.4609053497942387,1.4999999999999996,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.5,0.8809683927370545,0.8733333333333333,0.8771342484097758,0.9689473684210527,0.9490277777777778,177.0,14.75,24.0,23.0,1.0,169.0,146.0,0.9583333333333334,0.13609467455621302,0.2383419689119171,0.08333333333333331,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.6,0.9053003533568904,0.854,0.878902229845626,0.9764912280701754,0.9509722222222222,134.0,11.166666666666666,5.0,5.0,0.0,169.0,164.0,1.0,0.029585798816568046,0.05747126436781609,0.0,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.7,0.925205684367988,0.8246666666666667,0.8720479379626366,0.9824561403508771,0.9495833333333333,100.0,8.333333333333334,0.0,0.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.8,0.9679595278246206,0.7653333333333333,0.8548026805658971,0.9933333333333333,0.9458333333333333,38.0,3.1666666666666665,0.0,0.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.9,0.9944444444444445,0.358,0.526470588235294,0.9994736842105263,0.8658333333333333,3.0,0.25,0.0,0.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,27,Kinetic-TopoGuard,scikit_learn,test_sensitivity_only
0.1,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.2,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.3,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.4,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.5,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.6,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.7,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.8,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.9,0.25951016154247003,0.996,0.41174038859032663,0.2521052631578947,0.40708333333333335,4263.0,355.25,286.0,80.0,206.0,169.0,89.0,0.27972027972027974,0.47337278106508873,0.3516483516483516,17.16666666666666,27,GCN,pytorch,test_sensitivity_only
0.1,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.2,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.3,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.4,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.5,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.6,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.7,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.8,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.9,0.2905667701863354,0.998,0.45009019843656045,0.3587719298245614,0.49194444444444446,3655.0,304.5833333333333,280.0,82.0,198.0,169.0,87.0,0.29285714285714287,0.48520710059171596,0.36525612472160357,16.499999999999996,27,GAT,pytorch,test_sensitivity_only
0.1,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.2,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.3,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.4,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.5,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.6,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.7,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.8,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.9,0.2993006993006993,0.9986666666666667,0.4605687932359723,0.38473684210526315,0.5126388888888889,3507.0,292.25,291.0,84.0,207.0,169.0,85.0,0.28865979381443296,0.4970414201183432,0.36521739130434777,17.249999999999996,27,GraphSAGE,pytorch,test_sensitivity_only
0.1,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.2,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.3,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.4,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.5,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.6,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.7,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.8,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.9,0.30242598684210525,0.9806666666666667,0.46228786926461346,0.4047368421052632,0.5247222222222222,3393.0,282.75,161.0,78.0,83.0,169.0,91.0,0.484472049689441,0.46153846153846156,0.4727272727272728,6.916666666666664,27,PI+MLP,pytorch,test_sensitivity_only
0.1,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.2,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.3,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.4,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.5,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.6,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.7,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.8,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.9,0.2616512480363065,0.9993333333333333,0.4147184949508922,0.2578947368421053,0.4123611111111111,4230.0,352.5,176.0,80.0,96.0,169.0,89.0,0.45454545454545453,0.47337278106508873,0.46376811594202894,7.999999999999997,27,FANET-TopoGNN,pytorch,test_sensitivity_only
0.1,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.2,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.3,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.4,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.5,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.6,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.7,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.8,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.9,0.2993374824332463,0.994,0.4601141799105076,0.387719298245614,0.5140277777777778,3490.0,290.8333333333333,178.0,79.0,99.0,169.0,90.0,0.4438202247191011,0.46745562130177515,0.45533141210374634,8.249999999999998,27,FANET-TopoGNN (concat),pytorch,test_sensitivity_only
0.1,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.2,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.3,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.4,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.5,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.6,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.7,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.8,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.9,0.2903225806451613,0.9958762886597938,0.44958113558796153,0.3676129262631673,0.4971655328798186,3542.0,301.1904761904762,166.0,77.0,89.0,163.0,86.0,0.463855421686747,0.4723926380368098,0.46808510638297873,7.568027210884354,27,tgcn:5,pytorch,test_sensitivity_only
0.1,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.2,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.3,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.4,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.5,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.6,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.7,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.8,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
0.9,0.23260278355463126,0.9993127147766323,0.37736828445367243,0.1435457953936797,0.32001133786848074,4797.0,407.90816326530614,201.0,76.0,125.0,163.0,87.0,0.3781094527363184,0.4662576687116564,0.4175824175824176,10.629251700680273,27,stgcn:5,pytorch,test_sensitivity_only
