Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high
GCN,0.4,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.5,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.6,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.7,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.8,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GCN,0.9,0.3009806276989082,0.285812320204008,0.31614893519380843,0.9809249005053631,0.9673083780427325,0.9945414229679936,0.460536813870718,0.44427456404688676,0.4767990636945492,0.2839797028511016,0.11566763973750624,0.4522917659646969,0.4511805555555556,0.34515,0.5572111111111111,3919.5,3136.48,4702.52,326.625,261.37333333333333,391.87666666666667
GraphSAGE,0.1,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.2,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.3,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.4,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.5,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.6,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.7,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.8,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
GraphSAGE,0.9,0.3152533908802764,0.2982375035625227,0.33226927819803004,0.9865058904377217,0.9643793761587214,1.0,0.4776806258075934,0.4607321187893642,0.4946291328258226,0.32590191860745704,0.15730125802544132,0.49450257918947277,0.4845138888888889,0.3793000000000001,0.5897277777777777,3689.5,2896.6800000000003,4482.32,307.45833333333337,241.39000000000004,373.5266666666667
Kinetic-TopoGuard,0.1,0.24063547882921285,0.21846990622335888,0.2628010514350668,1.0,1.0,1.0,0.3877889748940391,0.3589847200240526,0.4165932297640256,0.014500537056928034,0.0,0.04292158968850698,0.24930555555555556,0.2441333333333333,0.2544777777777778,5405.0,5367.76,5442.24,450.41666666666663,447.3133333333333,453.52
Kinetic-TopoGuard,0.2,0.41562605978029665,0.3849006877262612,0.4463514318343321,0.991633296855382,0.9849589247338272,0.9983076689769369,0.5856032235290435,0.5539222977719898,0.6172841492860972,0.5648606091644155,0.5516365259336873,0.5780846923951437,0.6665972222222223,0.6634666666666668,0.6697277777777778,2386.5,2373.76,2399.24,198.875,197.81333333333336,199.93666666666664
Kinetic-TopoGuard,0.3,0.5655719045116009,0.43639325354805786,0.6947505554751439,0.9213094081691484,0.9188726263715096,0.9237461899667873,0.6985855456810783,0.5999020642175623,0.7972690271445944,0.7761217469965296,0.6917652281464896,0.8604782658465696,0.8100694444444445,0.7424222222222223,0.8777166666666667,1232.5,725.8400000000001,1739.1599999999999,102.70833333333334,60.486666666666686,144.93
Kinetic-TopoGuard,0.4,0.7012976913645592,0.5076293890214834,0.8949659937076351,0.8134183529180312,0.8075198681875376,0.8193168376485248,0.749667406164565,0.6349718660397454,0.8643629462893845,0.8884050014165965,0.8043241810962076,0.9724858217369854,0.87,0.8065722222222224,0.9334277777777776,616.5,133.36000000000007,1099.6399999999999,51.375,11.113333333333323,91.63666666666668
Kinetic-TopoGuard,0.5,0.7760180995475113,0.6385520361990951,0.9134841628959276,0.7156256788382798,0.6682409840029839,0.7630103736735756,0.7440016570008285,0.6549978458989231,0.833005468102734,0.9357267698448817,0.8985444062120715,0.9729091334776918,0.8834027777777778,0.8497833333333333,0.9170222222222222,354.5,137.92000000000002,571.0799999999999,29.541666666666664,11.493333333333332,47.589999999999996
Kinetic-TopoGuard,0.6,0.8450220204455879,0.7647364949706469,0.925307545920529,0.6184915205840844,0.5125430596940498,0.724439981474119,0.7139598002527358,0.6146058724271953,0.8133137280782762,0.965554070045944,0.9551733559137885,0.9759347841780994,0.8836111111111111,0.8599277777777778,0.9072944444444444,189.5,125.80000000000001,253.2,15.791666666666668,10.483333333333334,21.1
Kinetic-TopoGuard,0.7,0.9028152478017586,0.8551029176658673,0.9505275779376499,0.5193087223290147,0.423173663738867,0.6154437809191624,0.6586535676633805,0.5683705411448498,0.7489365941819112,0.9830820087723952,0.9793991663153427,0.9867648512294476,0.8733333333333333,0.8602666666666666,0.8864,93.0,69.48,116.52,7.75,5.79,9.709999999999999
Kinetic-TopoGuard,0.8,0.9526134122287968,0.9148244575936884,0.9904023668639053,0.3372253394703729,0.28830828377386947,0.3861423951668764,0.49783870859482493,0.4392893244286337,0.5563880927610161,0.9950138262743485,0.9921551478292571,0.99787250471944,0.83875,0.8346666666666667,0.8428333333333333,27.5,10.840000000000003,44.16,2.2916666666666665,0.9033333333333333,3.6799999999999997
Kinetic-TopoGuard,0.9,0.9794520547945205,0.9391780821917807,1.0,0.08967701301593417,0.08392245907843306,0.09543156695343528,0.16430832033758372,0.15408219429410144,0.174534446381066,0.9994629430719657,0.9984103114930184,1.0,0.7829166666666667,0.7603222222222223,0.8055111111111111,3.0,0.0,8.879999999999999,0.25,0.0,0.74
