Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,seed,Model,Model_Backend
0.1,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.2,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.3,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.4,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.5,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.6,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.7,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.8,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.9,0.33513163573586535,0.9622057001239157,0.4971190781049936,0.44844253490870034,0.5636111111111111,3081.0,256.75,47,GAT,pytorch
0.1,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.2,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.3,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.4,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.5,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.6,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.7,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.8,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.9,0.3239349660423956,0.9752168525402726,0.48632782326587365,0.41192266380236303,0.5381944444444444,3285.0,273.75,47,GraphSAGE,pytorch
0.1,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.2,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.3,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.4,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.5,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.6,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.7,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.8,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.9,0.22438752783964366,0.9987608426270136,0.3664469197544897,0.002506265664160401,0.22583333333333333,5572.0,464.3333333333333,47,PI+MLP,pytorch
0.1,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.2,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.3,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.4,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.5,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.6,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.7,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.8,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.9,0.2755662319835278,0.9950433705080545,0.43160440741736095,0.24418188327962764,0.4125,4222.0,351.8333333333333,47,FANET-TopoGNN,pytorch
0.1,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.2,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.3,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.4,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.5,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.6,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.7,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.8,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.9,0.266468548786528,1.0,0.4208056315995307,0.2046186895810956,0.3829166666666667,4443.0,370.25,47,FANET-TopoGNN (concat),pytorch
0.1,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.2,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.3,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.4,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.5,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.6,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.7,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.8,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.9,0.25930807248764415,0.9993650793650793,0.41177240026160894,0.17971173143586935,0.36267006802721086,4496.0,382.312925170068,47,tgcn:5,pytorch
0.1,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.2,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.3,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.4,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.5,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.6,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.7,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.8,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.9,0.3022489336952307,0.9898412698412699,0.46309223228872715,0.34336799854041233,0.48767006802721086,3599.0,306.0374149659864,47,stgcn:5,pytorch
0.1,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.2,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.3,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.4,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.5,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.6,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.7,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.8,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
0.9,0.29330598545590153,0.9987301587301587,0.4534447967714038,0.3085203430031016,0.46258503401360546,3790.0,322.27891156462584,47,tgn:5,pytorch
